ciclo_academico,edad,numero_discapacidades,aab1_nota,acdb1_nota,apeb1_nota,aab2_nota,acdb2_nota,apeb2_nota,Status_codificado,Sexo_codificado,tipo_de_est_programa_codificado,tipo_de_ingreso_codificado,estatus_curso_codificado,discapacidad_codificado,region_codificado,tipo_de_pago_codificado,descripcion_beca_codificado,descripcion_descuento_codificado,convenios_contratos_codificado,formas_pago_codificado,tipo_discapacidad_codificado,curso_codificado
2,54.0,0,2.67,-1.0,2.53,0.63,-1.0,-1.0,1,0,0,6,0,0,0,2,0,0,0,4,4,14
2,54.0,0,2.86,-1.0,3.5,0.9,-1.0,-1.0,0,0,0,6,0,0,0,2,0,0,0,4,4,50
2,54.0,0,2.82,-1.0,3.5,0.68,-1.0,-1.0,0,0,0,6,0,0,0,2,0,0,0,4,4,46
3,54.0,0,3.15,2.15,2.5,2.99,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,15
3,54.0,0,3.03,2.45,2.64,2.65,1.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,48
3,54.0,0,2.62,3.5,3.0,3.0,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,16
3,54.0,0,2.96,2.7,2.88,3.01,2.0,1.0,0,0,0,6,0,0,0,2,0,0,0,10,4,14
3,54.0,0,2.75,3.5,1.9,3.16,0.0,1.0,1,0,0,6,0,0,0,2,0,0,0,10,4,17
3,54.0,0,2.54,3.15,2.88,2.83,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,43
5,35.0,0,2.74,3.35,3.0,3.19,3.5,2.95,0,0,0,0,0,0,0,1,0,0,0,21,4,6
5,35.0,0,2.44,3.1,2.8,2.25,2.75,2.9,0,0,0,0,0,0,0,1,0,0,0,21,4,1
5,35.0,0,1.88,2.75,3.0,2.88,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,41
5,35.0,0,1.84,3.5,2.6,1.81,3.35,2.85,0,0,0,0,0,0,0,1,0,0,0,21,4,51
5,35.0,0,3.38,3.35,2.78,2.06,3.05,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,22
5,35.0,0,3.33,3.24,2.33,2.92,3.44,2.43,0,0,0,0,0,0,0,1,0,0,0,21,4,7
5,35.0,0,3.44,2.0,3.0,3.25,3.5,2.8,0,0,0,0,0,0,0,1,0,0,0,21,4,23
6,35.0,0,3.13,3.5,3.0,2.94,3.35,2.86,0,0,0,0,0,0,0,1,0,0,0,21,4,8
6,35.0,0,2.81,3.0,2.8,3.19,2.0,2.55,0,0,0,0,0,0,0,1,0,0,0,21,4,24
6,35.0,0,3.0,3.05,2.95,2.94,3.35,2.5,0,0,0,0,0,0,0,1,0,0,0,21,4,25
6,35.0,0,3.06,3.5,3.0,3.38,3.4,2.75,0,0,0,0,0,0,0,1,0,0,0,21,4,26
3,35.0,0,2.94,3.5,2.25,3.31,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,19
3,35.0,0,2.75,3.5,3.0,3.19,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,16
3,35.0,0,2.75,1.5,3.0,2.38,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,47
3,35.0,0,3.0,3.3,2.55,3.1,3.5,2.18,0,0,0,0,0,0,0,2,0,0,0,4,4,17
3,35.0,0,2.56,-1.0,3.35,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,15
3,35.0,0,2.69,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,18
3,35.0,0,2.81,-1.0,1.75,0.97,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,20
3,35.0,0,3.35,-1.0,3.13,0.95,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,50
4,35.0,0,2.13,1.05,3.0,2.88,3.1,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,48
4,35.0,0,2.44,2.75,2.7,2.38,3.25,2.65,0,0,0,0,0,0,0,1,0,0,0,21,4,21
4,35.0,0,2.25,3.5,3.0,2.73,3.5,2.7,0,0,0,0,0,0,0,1,0,0,0,21,4,5
4,35.0,0,2.69,3.2,3.0,2.56,3.35,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,43
3,32.0,0,2.56,0.6,3.0,2.63,2.75,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,15
3,32.0,0,2.81,3.5,3.0,2.72,0.0,1.5,1,0,0,0,0,0,0,2,0,0,0,10,4,16
3,32.0,0,2.2,2.0,1.05,2.7,1.57,1.35,1,0,0,0,0,0,0,2,0,0,0,10,4,17
2,32.0,0,2.25,-1.0,2.97,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,10,4,13
2,32.0,0,2.5,-1.0,3.47,0.88,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,10,4,14
2,32.0,0,2.35,-1.0,2.96,0.9,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,10,4,45
2,32.0,0,2.94,3.0,2.85,2.88,3.5,2.03,0,0,0,0,0,0,0,2,0,0,0,10,4,12
2,32.0,0,3.25,3.5,2.1,2.75,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,47
2,32.0,0,2.22,3.5,3.0,2.94,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,46
1,28.0,0,2.43,3.5,3.0,2.01,3.5,0.34,0,2,1,6,0,0,0,2,0,0,1,16,4,40
1,28.0,0,2.91,3.3,2.76,3.06,3.28,2.93,0,2,1,6,0,0,0,2,0,0,1,16,4,2
1,28.0,0,2.75,3.2,2.85,2.89,3.15,2.7,0,2,1,6,0,0,0,2,0,0,1,16,4,3
1,28.0,0,2.67,3.05,3.0,2.25,3.19,2.68,0,2,1,6,0,0,0,2,0,0,1,16,4,11
1,28.0,0,2.88,2.5,3.0,3.01,3.35,3.0,0,2,1,6,0,0,0,2,0,0,1,16,4,49
1,28.0,0,2.45,2.82,2.76,2.34,3.27,2.87,0,2,1,6,0,0,0,2,0,0,1,16,4,45
2,28.0,0,3.06,2.95,2.63,3.19,3.5,2.93,0,2,0,6,0,0,0,2,0,0,1,10,4,12
2,28.0,0,2.25,3.5,3.0,3.38,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,47
2,28.0,0,2.13,3.28,3.0,3.0,3.3,2.7,0,2,0,6,0,0,0,2,0,0,1,10,4,13
2,28.0,0,2.64,3.5,3.0,2.83,3.42,2.73,0,2,0,6,0,0,0,2,0,0,1,10,4,14
3,28.0,0,2.88,3.5,3.0,3.39,3.5,2.4,0,2,0,6,0,0,0,2,0,0,1,10,4,18
3,28.0,0,3.13,3.3,3.0,3.0,1.8,2.8,0,2,0,6,0,0,0,2,0,0,1,10,4,48
3,28.0,0,3.38,3.5,3.0,3.44,1.75,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,16
3,28.0,0,3.5,2.75,2.4,3.0,3.25,0.0,0,2,0,6,0,0,0,2,0,0,1,10,4,17
3,28.0,0,2.76,3.45,3.0,3.38,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,46
1,28.0,0,2.36,3.3,3.0,2.74,3.5,2.81,0,2,1,6,0,0,0,2,0,0,1,10,4,40
1,28.0,0,3.38,3.5,2.89,3.19,3.5,1.65,0,2,1,6,0,0,0,2,0,0,1,10,4,2
1,28.0,0,3.25,2.9,3.0,3.39,2.6,2.78,0,2,1,6,0,0,0,2,0,0,1,10,4,3
1,28.0,0,2.67,3.19,3.0,2.92,3.4,3.0,0,2,1,6,0,0,0,2,0,0,1,10,4,11
1,28.0,0,2.78,3.5,2.9,3.31,3.45,2.6,0,2,1,6,0,0,0,2,0,0,1,10,4,49
1,28.0,0,3.15,3.31,2.8,3.15,3.38,2.89,0,2,1,6,0,0,0,2,0,0,1,10,4,45
2,28.0,0,3.25,3.25,2.25,2.94,3.5,2.78,0,2,0,6,0,0,0,2,0,0,1,10,4,12
2,28.0,0,3.38,2.9,3.0,2.5,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,47
2,28.0,0,2.44,3.35,2.85,2.97,3.15,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,13
2,28.0,0,3.14,3.1,3.0,2.9,3.3,2.03,0,2,0,6,0,0,0,2,0,0,1,10,4,14
2,28.0,0,3.39,3.43,3.0,3.25,3.3,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,50
2,28.0,0,2.38,3.43,3.0,3.25,3.5,2.93,0,2,0,6,0,0,0,2,0,0,1,10,4,46
3,28.0,0,2.65,2.7,3.0,3.28,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,15
3,28.0,0,2.88,3.5,3.0,3.5,3.1,2.4,0,2,0,6,0,0,0,2,0,0,1,10,4,18
3,28.0,0,3.25,3.35,2.85,2.88,3.3,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,48
3,28.0,0,3.31,3.5,3.0,3.31,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,16
3,28.0,0,3.3,3.5,2.63,3.1,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,10,4,17
3,28.0,0,3.44,3.47,2.9,3.08,3.05,2.9,0,2,0,6,0,0,0,2,0,0,1,10,4,43
4,24.0,0,3.13,3.5,2.55,2.94,1.5,1.5,0,0,0,6,0,0,0,1,0,0,1,21,4,19
4,24.0,0,2.56,3.5,0.8,3.0,0.0,0.0,1,0,0,6,0,0,0,1,0,0,1,21,4,21
4,24.0,0,2.38,2.4,3.0,3.25,2.7,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,41
4,24.0,0,2.9,3.5,3.0,2.9,3.5,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,5
4,24.0,0,3.0,3.5,0.0,2.81,0.0,0.0,1,0,0,6,0,0,0,1,0,0,1,21,4,20
5,24.0,0,3.5,3.31,2.37,3.48,3.5,1.8,0,0,0,6,0,0,0,1,0,0,1,21,4,6
5,24.0,0,3.0,2.54,1.4,3.19,3.06,1.2,0,0,0,6,0,0,0,1,0,0,1,21,4,21
5,24.0,0,2.75,3.5,2.73,3.24,3.5,2.45,0,0,0,6,0,0,0,1,0,0,1,21,4,20
1,24.0,0,2.66,3.03,2.18,2.33,3.35,2.85,0,0,1,6,0,0,0,2,0,0,1,16,4,40
1,24.0,0,3.0,3.5,3.0,2.84,3.5,2.75,0,0,1,6,0,0,0,2,0,0,1,16,4,2
1,24.0,0,2.7,3.5,2.0,2.8,3.5,3.0,0,0,1,6,0,0,0,2,0,0,1,16,4,3
1,24.0,0,2.88,3.5,3.0,2.98,3.5,3.0,0,0,1,6,0,0,0,2,0,0,1,16,4,11
1,24.0,0,3.14,3.5,3.0,3.19,3.5,3.0,0,0,1,6,0,0,0,2,0,0,1,16,4,49
1,24.0,0,2.34,3.03,2.96,2.68,3.5,3.0,0,0,1,6,0,0,0,2,0,0,1,16,4,45
2,24.0,0,2.88,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,12
2,24.0,0,3.0,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,47
2,24.0,0,2.25,-1.0,3.3,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,13
2,24.0,0,2.62,-1.0,3.5,0.95,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,14
2,24.0,0,3.24,-1.0,3.45,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,50
2,24.0,0,3.01,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,46
3,24.0,0,2.56,3.2,3.0,3.03,1.2,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,15
3,24.0,0,3.13,3.5,2.3,3.13,3.5,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,18
3,24.0,0,2.88,3.5,3.0,2.63,2.4,2.45,0,0,0,6,0,0,0,1,0,0,1,21,4,48
3,24.0,0,3.25,3.5,3.0,3.13,1.75,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,16
3,24.0,0,3.0,3.5,3.0,2.0,3.5,2.0,0,0,0,6,0,0,0,1,0,0,1,21,4,17
3,24.0,0,3.44,3.5,3.0,2.69,3.43,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,43
3,36.0,0,2.69,3.5,3.0,2.81,2.83,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,15
3,36.0,0,3.25,3.1,3.0,3.0,3.5,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,18
3,36.0,0,2.33,2.6,3.0,3.0,3.35,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,48
3,36.0,0,3.06,3.5,2.93,2.75,3.5,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,16
3,36.0,0,2.8,3.5,2.33,2.8,3.21,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,17
3,36.0,0,3.38,3.35,3.0,2.88,3.5,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,43
4,36.0,0,3.31,3.5,2.25,2.94,3.5,2.63,0,0,1,3,0,0,0,0,0,0,1,19,4,19
4,36.0,0,3.05,2.81,1.89,2.67,3.5,2.8,0,0,1,3,0,0,0,0,0,0,1,19,4,21
4,36.0,0,2.75,1.5,3.0,3.13,2.95,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,41
4,36.0,0,2.7,3.5,3.0,2.98,2.93,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,5
4,36.0,0,3.1,2.8,2.1,2.48,3.5,2.8,0,0,1,3,0,0,0,0,0,0,1,19,4,20
5,36.0,0,2.61,3.39,2.4,2.85,3.35,2.7,0,0,1,3,0,0,0,0,0,0,1,19,4,6
5,36.0,0,2.64,3.1,2.78,2.56,2.45,1.43,0,0,1,3,0,0,0,0,0,0,1,19,4,22
5,36.0,0,2.91,3.5,2.55,2.24,3.35,2.48,0,0,1,3,0,0,0,0,0,0,1,19,4,51
5,36.0,0,3.42,3.14,1.98,3.08,3.38,2.69,0,0,1,3,0,0,0,0,0,0,1,19,4,7
5,36.0,0,2.81,3.5,3.0,3.06,3.05,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,23
1,36.0,0,2.35,-1.0,3.2,0.75,-1.0,-1.0,0,0,1,3,0,0,0,0,0,0,1,19,4,40
1,36.0,0,3.21,-1.0,3.5,0.8,-1.0,-1.0,0,0,1,3,0,0,0,0,0,0,1,19,4,2
1,36.0,0,2.57,-1.0,3.5,0.83,-1.0,-1.0,0,0,1,3,0,0,0,0,0,0,1,19,4,3
1,36.0,0,2.83,-1.0,3.5,0.7,-1.0,-1.0,0,0,1,3,0,0,0,0,0,0,1,19,4,11
1,36.0,0,2.8,-1.0,3.25,0.75,-1.0,-1.0,0,0,1,3,0,0,0,0,0,0,1,19,4,49
1,36.0,0,2.56,-1.0,3.5,0.89,-1.0,-1.0,0,0,1,3,0,0,0,0,0,0,1,19,4,45
2,36.0,0,3.01,3.5,2.85,3.18,3.5,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,12
2,36.0,0,2.6,3.5,2.85,3.13,3.5,2.7,0,0,1,3,0,0,0,0,0,0,1,19,4,47
2,36.0,0,2.53,3.5,2.78,3.0,3.5,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,13
2,36.0,0,2.9,3.1,2.32,2.58,3.5,3.0,0,0,1,3,0,0,0,0,0,0,1,19,4,14
2,36.0,0,2.95,3.5,2.56,3.45,3.5,2.85,0,0,1,3,0,0,0,0,0,0,1,19,4,50
2,36.0,0,3.01,3.5,2.21,3.17,3.5,2.85,0,0,1,3,0,0,0,0,0,0,1,19,4,46
4,20.0,0,2.81,3.5,2.55,2.88,3.3,2.85,0,0,0,6,0,0,0,1,0,0,0,21,4,19
4,20.0,0,2.31,3.5,2.23,2.63,2.88,2.1,0,0,0,6,0,0,0,1,0,0,0,21,4,21
4,20.0,0,2.63,1.8,3.0,2.89,1.55,3.0,0,0,0,6,0,0,0,1,0,0,0,21,4,41
4,20.0,0,1.7,3.5,2.7,3.3,3.0,3.0,0,0,0,6,0,0,0,1,0,0,0,21,4,5
4,20.0,0,2.25,3.5,3.0,2.13,3.5,2.6,0,0,0,6,0,0,0,1,0,0,0,21,4,20
5,20.0,0,2.69,3.39,3.0,3.21,3.35,2.42,0,0,0,6,0,0,0,1,0,0,0,21,4,6
5,20.0,0,2.44,3.24,2.85,1.69,2.38,3.0,0,0,0,6,0,0,0,1,0,0,0,21,4,22
5,20.0,0,2.04,3.5,2.05,2.13,3.2,2.63,0,0,0,6,0,0,0,1,0,0,0,21,4,51
5,20.0,0,3.08,3.25,2.72,3.42,3.44,1.86,0,0,0,6,0,0,0,1,0,0,0,21,4,7
5,20.0,0,3.0,3.5,3.0,2.13,3.5,2.8,0,0,0,6,0,0,0,1,0,0,0,21,4,23
6,20.0,0,3.04,3.5,2.7,2.25,3.25,2.76,0,0,0,6,0,0,0,2,0,0,0,10,4,8
6,20.0,0,2.76,3.43,2.85,2.67,3.43,2.87,0,0,0,6,0,0,0,2,0,0,0,10,4,28
6,20.0,0,3.0,1.5,2.65,2.69,2.3,1.94,0,0,0,6,0,0,0,2,0,0,0,10,4,24
6,20.0,0,2.81,3.47,3.0,2.5,3.5,2.83,0,0,0,6,0,0,0,2,0,0,0,10,4,25
6,20.0,0,2.56,3.5,3.0,3.17,3.4,2.7,0,0,0,6,0,0,0,2,0,0,0,10,4,26
6,20.0,0,2.56,3.35,1.5,2.69,3.35,2.55,0,0,0,6,0,0,0,2,0,0,0,10,4,27
1,20.0,0,2.34,2.7,0.71,2.0,3.5,2.78,0,0,1,6,0,0,0,1,0,0,0,21,4,40
1,20.0,0,2.95,2.88,2.93,2.75,3.21,3.0,0,0,1,6,0,0,0,1,0,0,0,21,4,2
1,20.0,0,2.07,2.87,2.9,2.1,3.43,2.85,0,0,1,6,0,0,0,1,0,0,0,21,4,3
1,20.0,0,2.27,3.5,3.0,2.28,3.5,3.0,0,0,1,6,0,0,0,1,0,0,0,21,4,11
1,20.0,0,2.5,3.3,3.0,3.01,2.9,3.0,0,0,1,6,0,0,0,1,0,0,0,21,4,49
1,20.0,0,2.5,3.12,2.69,2.54,2.39,2.84,0,0,1,6,0,0,0,1,0,0,0,21,4,45
2,20.0,0,2.75,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,0,21,4,12
2,20.0,0,2.75,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,0,21,4,47
2,20.0,0,2.47,-1.0,3.5,0.93,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,0,21,4,13
2,20.0,0,2.15,-1.0,3.5,0.95,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,0,21,4,14
2,20.0,0,3.48,-1.0,3.5,0.96,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,0,21,4,50
2,20.0,0,2.44,-1.0,3.33,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,0,21,4,46
3,20.0,0,2.44,2.43,3.0,2.81,3.43,3.0,0,0,0,6,0,0,0,1,0,0,0,21,4,15
3,20.0,0,2.38,3.5,2.6,2.38,3.5,3.0,0,0,0,6,0,0,0,1,0,0,0,21,4,18
3,20.0,0,1.88,3.5,2.64,2.63,3.3,3.0,0,0,0,6,0,0,0,1,0,0,0,21,4,48
3,20.0,0,2.06,3.5,3.0,3.06,3.5,3.0,0,0,0,6,0,0,0,1,0,0,0,21,4,16
3,20.0,0,3.0,3.5,2.9,2.6,3.3,2.4,0,0,0,6,0,0,0,1,0,0,0,21,4,17
3,20.0,0,1.88,3.5,3.0,2.5,3.43,3.0,0,0,0,6,0,0,0,1,0,0,0,21,4,43
5,21.0,0,2.94,2.7,2.4,2.38,3.5,2.8,0,0,0,0,0,0,0,1,0,0,0,16,4,8
5,21.0,0,3.44,3.5,2.55,3.13,3.2,2.4,0,0,0,0,0,0,0,1,0,0,0,16,4,19
5,21.0,0,2.92,1.65,2.33,2.67,1.7,1.97,1,0,0,0,0,0,0,1,0,0,0,16,4,7
5,21.0,0,2.88,2.0,3.0,3.06,2.3,3.0,0,0,0,0,0,0,0,1,0,0,0,16,4,23
5,21.0,0,3.0,2.36,2.7,2.75,3.25,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,7
5,21.0,0,3.3,2.0,2.0,2.5,3.5,2.0,0,0,0,0,0,0,0,1,0,0,0,21,4,29
7,21.0,0,3.38,2.7,2.63,3.25,2.25,1.8,0,0,0,0,0,0,0,1,0,0,0,16,4,9
7,21.0,0,2.44,2.3,2.15,2.88,3.5,2.25,0,0,0,0,0,0,0,1,0,0,0,16,4,1
7,21.0,0,2.44,2.86,1.43,3.38,3.06,1.7,0,0,0,0,0,0,0,1,0,0,0,16,4,21
7,21.0,0,3.25,3.5,3.0,3.25,3.5,1.4,0,0,0,0,0,0,0,1,0,0,0,16,4,33
3,21.0,0,3.13,2.9,3.0,2.94,3.5,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,15
3,21.0,0,2.15,3.5,3.0,2.81,3.23,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,13
3,21.0,0,2.92,3.46,3.0,2.48,2.45,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,14
3,21.0,0,2.75,0.0,2.94,3.25,3.5,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,48
3,21.0,0,2.63,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,18
3,21.0,0,2.69,-1.0,2.2,1.0,-1.0,-1.0,1,0,0,0,0,0,0,1,0,0,0,21,4,19
3,21.0,0,2.69,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,16
3,21.0,0,2.7,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,17
4,21.0,0,2.6,2.4,2.04,3.45,3.33,1.93,0,0,0,0,0,0,0,1,0,0,0,21,4,6
4,21.0,0,2.88,3.25,1.25,3.06,2.56,0.0,1,0,0,0,0,0,0,1,0,0,0,21,4,21
4,21.0,0,2.53,3.5,2.7,2.94,3.1,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,5
4,21.0,0,2.94,1.58,2.4,2.94,3.5,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,20
2,21.0,0,1.88,3.4,3.0,2.56,3.3,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,12
2,21.0,0,2.75,3.2,3.0,1.88,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,47
2,21.0,0,2.31,3.5,3.0,1.94,3.5,2.7,0,0,0,6,0,0,0,2,0,0,0,10,4,13
2,21.0,0,1.98,3.0,1.47,2.08,3.35,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,14
2,21.0,0,3.09,3.43,2.78,3.25,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,50
2,21.0,0,2.75,3.5,3.0,2.13,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,46
3,21.0,0,2.13,2.75,3.0,2.75,3.35,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,15
3,21.0,0,2.5,3.5,2.15,3.0,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,18
3,21.0,0,2.75,3.1,2.7,2.88,2.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,48
3,21.0,0,2.25,3.5,3.0,3.13,3.5,1.5,0,0,0,6,0,0,0,2,0,0,0,10,4,16
3,21.0,0,2.4,2.86,1.5,2.6,3.5,2.7,0,0,0,6,0,0,0,2,0,0,0,10,4,17
3,21.0,0,3.31,3.5,3.0,3.5,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,43
4,21.0,0,3.31,3.5,2.96,3.14,3.42,1.35,0,0,0,6,0,0,0,2,0,0,0,10,4,19
4,21.0,0,2.5,3.35,2.18,2.81,3.13,1.8,0,0,0,6,0,0,0,2,0,0,0,10,4,21
4,21.0,0,2.88,2.55,3.0,2.38,3.2,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,41
4,21.0,0,2.8,3.5,3.0,3.3,3.43,2.7,0,0,0,6,0,0,0,2,0,0,0,10,4,5
4,21.0,0,2.56,3.06,1.5,2.75,3.5,0.0,1,0,0,6,0,0,0,2,0,0,0,10,4,20
1,21.0,0,1.81,3.5,3.0,1.94,3.5,3.0,0,0,1,6,0,0,0,2,0,0,0,10,4,40
1,21.0,0,2.79,3.5,2.4,2.5,3.5,3.0,0,0,1,6,0,0,0,2,0,0,0,10,4,2
1,21.0,0,2.02,3.5,2.6,2.22,2.5,2.4,0,0,1,6,0,0,0,2,0,0,0,10,4,3
1,21.0,0,1.92,3.5,2.7,2.35,3.38,2.9,0,0,1,6,0,0,0,2,0,0,0,10,4,11
1,21.0,0,2.09,3.45,3.0,2.44,3.5,3.0,0,0,1,6,0,0,0,2,0,0,0,10,4,49
1,21.0,0,1.92,3.5,1.88,2.11,3.5,3.0,0,0,1,6,0,0,0,2,0,0,0,10,4,45
2,29.0,0,3.0,3.5,2.85,3.38,3.5,1.5,0,1,0,6,0,0,0,2,0,0,0,10,4,12
2,29.0,0,2.13,2.0,3.0,1.75,1.5,1.5,1,1,0,6,0,0,0,2,0,0,0,10,4,47
2,29.0,0,2.63,3.14,3.0,2.75,1.43,1.0,1,1,0,6,0,0,0,2,0,0,0,10,4,13
2,29.0,0,2.8,3.25,3.0,2.17,1.65,3.0,0,1,0,6,0,0,0,2,0,0,0,10,4,14
2,29.0,0,3.34,3.43,2.63,3.39,1.6,3.0,0,1,0,6,0,0,0,2,0,0,0,10,4,50
2,29.0,0,2.31,3.5,2.9,2.44,2.0,3.0,0,1,0,6,0,0,0,2,0,0,0,10,4,46
3,29.0,0,2.44,3.48,3.0,-1.0,-1.0,-1.0,1,1,0,6,0,0,0,2,0,0,0,10,4,15
3,29.0,0,3.25,2.0,2.4,-1.0,-1.0,-1.0,1,1,0,6,0,0,0,2,0,0,0,10,4,18
3,29.0,0,3.22,3.5,3.0,-1.0,-1.0,-1.0,1,1,0,6,0,0,0,2,0,0,0,10,4,16
3,29.0,0,2.0,0.6,2.2,-1.0,-1.0,-1.0,1,1,0,6,0,0,0,2,0,0,0,10,4,41
3,29.0,0,2.75,1.2,2.7,-1.0,-1.0,-1.0,1,1,0,6,0,0,0,2,0,0,0,10,4,47
3,29.0,0,2.46,3.15,2.65,-1.0,-1.0,-1.0,1,1,0,6,0,0,0,2,0,0,0,10,4,13
3,29.0,0,3.2,3.5,0.75,-1.0,-1.0,-1.0,1,1,0,6,0,0,0,2,0,0,0,10,4,17
3,29.0,0,3.44,3.43,3.0,3.44,2.0,3.0,0,1,0,6,0,0,0,2,0,0,0,10,4,43
1,29.0,0,2.28,2.8,3.0,3.09,3.05,1.5,0,1,1,6,0,0,0,2,0,0,0,10,4,40
1,29.0,0,3.26,3.5,3.0,3.25,3.5,3.0,0,1,1,6,0,0,0,2,0,0,0,10,4,2
1,29.0,0,2.85,3.5,2.8,3.0,2.5,2.4,0,1,1,6,0,0,0,2,0,0,0,10,4,3
1,29.0,0,2.47,3.5,3.0,2.5,3.5,3.0,0,1,1,6,0,0,0,2,0,0,0,10,4,11
1,29.0,0,2.94,3.5,3.0,3.19,3.1,3.0,0,1,1,6,0,0,0,2,0,0,0,10,4,49
1,29.0,0,1.93,3.5,3.0,3.21,3.5,3.0,0,1,1,6,0,0,0,2,0,0,0,10,4,45
