ciclo_academico,region,porcentaje_de_beca,formas_de_pago,edad,porcentaje_de_discapacidades,numero_discapacidades,numero_reprobaciones,aab1_nota,acdb1_nota,apeb1_nota,aab2_nota,acdb2_nota,apeb2_nota,final_nota,tasa_aprobacion,Sexo,Tipo_de_est_programa,Tipo_de_ingreso,Estatus_curso,Discapacidad,Status,Tipo_de_pago,Descripcion_beca,Descripcion_descuento,Convenios_contratos,Formas_pago,Tipo_discapacidad,Curso
3,0,0.0,3,36.0,0,0,0,1.88,2.85,2.89,1.5,3.15,3.0,7.64,0.67,0,0,0,0,0,0,1,1,0,1,3,4,48
3,0,0.0,3,36.0,0,0,0,2.06,3.5,3.0,2.56,3.5,3.0,8.81,0.83,0,0,0,0,0,0,1,1,0,1,3,4,43
3,0,0.0,3,36.0,0,0,0,2.0,3.5,2.9,2.13,3.5,3.0,8.52,0.67,0,0,0,0,0,0,1,1,0,1,3,4,46
1,0,10.0,3,40.0,0,0,0,1.93,3.3,2.36,2.75,3.43,2.81,8.3,0.83,0,1,6,0,0,0,1,0,0,0,3,4,40
1,0,10.0,3,40.0,0,0,0,2.46,3.5,3.0,2.6,3.5,2.7,8.9,1.0,0,1,6,0,0,0,1,0,0,0,3,4,3
1,0,10.0,3,40.0,0,0,0,3.07,3.5,2.9,3.0,3.5,2.6,9.3,1.0,0,1,6,0,0,0,1,0,0,0,3,4,11
1,0,10.0,3,40.0,0,0,0,2.73,3.32,3.0,2.86,3.28,3.0,9.1,1.0,0,1,6,0,0,0,1,0,0,0,3,4,45
2,0,40.0,3,40.0,0,0,0,3.38,-1.0,3.5,1.0,-1.0,-1.0,9.9,0.33,0,0,6,0,0,0,3,0,0,0,3,4,12
2,0,40.0,3,40.0,0,0,0,3.19,-1.0,3.5,1.0,-1.0,-1.0,9.7,0.33,0,0,6,0,0,0,3,0,0,0,3,4,2
2,0,40.0,3,40.0,0,0,0,3.0,-1.0,3.5,1.0,-1.0,-1.0,9.4,0.33,0,0,6,0,0,0,3,0,0,0,3,4,47
2,0,40.0,3,40.0,0,0,0,2.81,-1.0,3.5,1.0,-1.0,-1.0,8.8,0.33,0,0,6,0,0,0,3,0,0,0,3,4,14
2,0,40.0,3,40.0,0,0,0,3.31,-1.0,3.25,1.0,-1.0,-1.0,9.7,0.33,0,0,6,0,0,0,3,0,0,0,3,4,49
2,0,40.0,3,40.0,0,0,0,2.97,-1.0,3.38,1.0,-1.0,-1.0,9.5,0.33,0,0,6,0,0,0,3,0,0,0,3,4,46
3,0,40.0,1,40.0,0,0,0,2.38,3.2,3.0,2.88,3.4,3.0,8.93,0.83,0,0,6,0,0,0,2,0,0,0,1,4,15
3,0,40.0,1,40.0,0,0,0,3.06,3.5,3.0,3.25,3.5,3.0,9.66,1.0,0,0,6,0,0,0,2,0,0,0,1,4,18
3,0,40.0,1,40.0,0,0,0,2.5,3.5,3.0,2.88,3.05,3.0,8.97,1.0,0,0,6,0,0,0,2,0,0,0,1,4,48
3,0,40.0,1,40.0,0,0,0,3.0,3.5,3.0,2.88,3.5,3.0,9.44,1.0,0,0,6,0,0,0,2,0,0,0,1,4,16
3,0,40.0,1,40.0,0,0,0,2.75,3.5,3.0,3.19,3.5,3.0,9.47,1.0,0,0,6,0,0,0,2,0,0,0,1,4,13
3,0,40.0,1,40.0,0,0,0,2.7,3.5,3.0,2.8,3.5,2.8,9.15,1.0,0,0,6,0,0,0,2,0,0,0,1,4,17
1,0,10.0,1,28.0,0,0,2,1.84,1.35,1.5,1.7,3.5,0.0,4.95,0.17,2,0,6,0,0,1,2,0,0,0,1,4,40
1,0,10.0,1,28.0,0,0,1,3.0,1.5,3.0,2.64,1.5,2.96,7.3,0.67,2,0,6,0,0,0,2,0,0,0,1,4,2
1,0,10.0,1,28.0,0,0,2,2.5,2.68,1.88,2.75,0.0,-1.0,4.91,0.5,2,0,6,0,0,1,2,0,0,0,1,4,3
1,0,10.0,1,28.0,0,0,2,2.14,3.5,1.02,2.42,1.03,1.02,5.57,0.17,2,0,6,0,0,1,2,0,0,0,1,4,11
1,0,10.0,1,28.0,0,0,1,2.19,1.5,2.9,2.69,3.5,3.0,7.89,0.67,2,0,6,0,0,0,2,0,0,0,1,4,49
2,0,10.0,1,28.0,0,0,1,2.0,1.5,3.0,1.38,1.5,3.0,6.19,0.33,2,0,6,0,0,1,2,0,0,0,1,4,47
2,0,10.0,1,28.0,0,0,1,2.0,1.6,3.0,2.0,1.8,1.0,5.7,0.17,2,0,6,0,0,1,2,0,0,0,1,4,13
2,0,10.0,1,28.0,0,0,1,1.78,0.0,3.0,1.88,0.0,3.0,4.83,0.33,2,0,6,0,0,1,2,0,0,0,1,4,50
2,0,10.0,1,28.0,0,0,0,2.19,3.5,3.0,2.38,1.96,3.0,8.02,0.5,2,0,6,0,0,0,2,0,0,0,1,4,46
1,0,10.0,1,28.0,0,0,1,2.56,1.26,2.55,2.94,1.5,2.82,6.0,0.67,2,1,6,0,0,1,2,0,0,0,1,4,2
1,0,10.0,1,28.0,0,0,2,2.35,1.08,2.0,2.6,0.0,-1.0,4.0,0.17,2,1,6,0,0,1,2,0,0,0,1,4,3
1,0,10.0,1,28.0,0,0,2,2.56,0.0,1.0,1.81,0.0,1.0,3.2,0.17,2,1,6,0,0,1,2,0,0,0,1,4,11
1,0,10.0,1,28.0,0,0,1,1.65,2.95,1.0,2.69,1.5,1.0,5.3,0.33,2,1,6,0,0,1,2,0,0,0,1,4,49
1,0,10.0,1,28.0,0,0,0,2.62,2.15,2.82,2.74,1.89,3.0,7.6,0.67,2,1,6,0,0,0,2,0,0,0,1,4,45
1,0,0.0,1,28.0,0,0,0,2.09,3.5,3.0,2.15,3.5,3.0,8.62,0.67,2,1,6,0,0,0,2,1,0,1,1,4,40
1,0,0.0,1,28.0,0,0,0,2.31,3.5,2.94,2.5,3.43,2.75,8.72,0.83,2,1,6,0,0,0,2,1,0,1,1,4,2
1,0,0.0,1,28.0,0,0,0,2.43,2.9,3.0,2.67,3.2,2.85,8.53,0.83,2,1,6,0,0,0,2,1,0,1,1,4,3
1,0,0.0,1,28.0,0,0,0,2.75,3.5,3.0,2.5,3.5,3.0,9.13,1.0,2,1,6,0,0,0,2,1,0,1,1,4,11
1,0,0.0,1,28.0,0,0,0,3.0,3.3,3.0,2.63,3.5,3.0,9.22,1.0,2,1,6,0,0,0,2,1,0,1,1,4,49
1,0,0.0,1,28.0,0,0,0,2.96,3.5,3.0,3.42,3.33,3.0,9.61,1.0,2,1,6,0,0,0,2,1,0,1,1,4,45
2,0,0.0,1,28.0,0,0,0,2.56,3.35,2.25,2.0,3.5,2.25,7.96,0.83,2,0,6,0,0,0,2,1,0,1,1,4,12
2,0,0.0,1,28.0,0,0,0,2.88,2.9,3.0,1.5,2.0,3.0,7.64,0.67,2,0,6,0,0,0,2,1,0,1,1,4,47
2,0,0.0,1,28.0,0,0,0,2.41,3.35,2.85,2.13,2.38,2.5,7.81,0.5,2,0,6,0,0,0,2,1,0,1,1,4,13
2,0,0.0,1,28.0,0,0,1,1.95,1.55,1.5,1.83,3.35,2.73,6.44,0.33,2,0,6,0,0,1,2,1,0,1,1,4,14
2,0,0.0,1,28.0,0,0,0,2.88,3.45,2.85,2.0,3.44,2.97,8.8,0.83,2,0,6,0,0,0,2,1,0,1,1,4,50
2,0,0.0,1,28.0,0,0,0,2.56,3.5,3.0,1.88,3.5,2.96,8.7,0.83,2,0,6,0,0,0,2,1,0,1,1,4,46
3,0,0.0,1,28.0,0,0,0,2.81,2.9,3.0,2.22,3.5,3.0,8.72,0.83,2,0,6,0,0,0,2,1,0,1,1,4,15
3,0,0.0,1,28.0,0,0,0,1.45,3.15,3.0,2.0,2.8,2.8,7.6,0.67,2,0,6,0,0,0,2,1,0,1,1,4,48
3,0,0.0,1,28.0,0,0,0,2.0,3.5,3.0,2.19,1.75,3.0,7.72,0.5,2,0,6,0,0,0,2,1,0,1,1,4,16
3,0,0.0,1,28.0,0,0,1,2.58,2.79,2.75,1.85,3.1,3.0,8.04,0.83,2,0,6,0,0,0,2,1,0,1,1,4,14
2,0,10.0,1,28.0,0,0,0,3.0,3.4,3.0,2.81,3.3,2.55,9.03,1.0,2,0,0,0,0,0,2,0,0,0,1,4,12
2,0,10.0,1,28.0,0,0,0,2.96,2.9,2.64,3.0,3.43,2.67,8.8,1.0,2,0,0,0,0,0,2,0,0,0,1,4,2
2,0,10.0,1,28.0,0,0,0,2.88,2.0,3.0,2.25,3.1,3.0,8.12,0.67,2,0,0,0,0,0,2,0,0,0,1,4,47
2,0,10.0,1,28.0,0,0,0,1.97,3.36,2.88,3.19,3.22,3.0,8.81,0.83,2,0,0,0,0,0,2,0,0,0,1,4,46
3,0,10.0,3,28.0,0,0,1,3.19,2.0,0.6,2.31,2.0,0.0,5.05,0.17,2,0,0,0,0,1,1,0,0,0,3,4,18
3,0,10.0,3,28.0,0,0,0,2.25,3.35,2.85,2.75,3.5,2.0,8.35,0.67,2,0,0,0,0,0,1,0,0,0,3,4,13
3,0,10.0,3,28.0,0,0,1,2.69,1.92,1.5,2.69,0.0,0.98,4.89,0.33,2,0,0,0,0,1,1,0,0,0,3,4,19
3,0,10.0,3,28.0,0,0,1,2.56,3.5,3.0,2.25,1.75,-1.0,6.53,0.5,2,0,0,0,0,1,1,0,0,0,3,4,16
3,0,10.0,3,28.0,0,0,1,3.1,1.43,0.0,1.85,0.14,0.0,3.26,0.17,2,0,0,0,0,1,1,0,0,0,3,4,17
3,0,0.0,3,28.0,0,0,1,2.13,3.1,0.05,-1.0,1.5,-1.0,3.39,0.17,0,0,0,0,0,1,1,1,0,1,3,4,18
3,0,0.0,3,28.0,0,0,1,2.88,0.0,0.0,0.9,0.0,0.0,1.89,0.17,0,0,0,0,0,1,1,1,0,1,3,4,48
2,0,0.0,3,28.0,0,0,1,0.45,2.55,1.05,0.55,-1.0,0.53,3.7,0.17,0,0,0,0,0,1,1,1,0,1,3,4,40
2,0,0.0,3,28.0,0,0,0,0.93,3.5,3.0,0.67,1.6,2.85,8.1,0.5,0,0,0,0,0,0,1,1,0,1,3,4,3
2,0,0.0,3,28.0,0,0,1,1.0,3.5,3.0,0.25,2.3,1.65,6.9,0.33,0,0,0,0,0,1,1,1,0,1,3,4,47
2,0,0.0,3,28.0,0,0,0,0.97,3.5,3.0,0.63,3.5,1.55,7.6,0.5,0,0,0,0,0,0,1,1,0,1,3,4,46
2,0,0.0,3,28.0,0,0,0,2.63,-1.0,2.4,1.0,-1.0,-1.0,7.5,0.33,0,0,0,0,0,0,1,1,0,1,3,4,15
2,0,0.0,3,28.0,0,0,1,2.63,-1.0,3.5,1.0,-1.0,-1.0,9.3,0.33,0,0,0,0,0,0,1,1,0,1,3,4,47
2,0,0.0,3,28.0,0,0,0,1.0,2.6,3.0,2.81,1.5,3.0,7.5,0.67,0,0,0,0,0,0,1,1,0,1,3,4,12
2,0,0.0,3,28.0,0,0,2,1.0,3.1,3.0,2.75,0.0,2.1,6.29,0.67,0,0,0,0,0,1,1,1,0,1,3,4,13
2,0,0.0,3,28.0,0,0,1,1.0,3.46,3.0,2.17,3.5,2.4,7.77,0.67,0,0,0,0,0,0,1,1,0,1,3,4,14
8,0,35.0,3,28.0,0,0,1,2.32,2.4,1.2,2.41,1.5,2.93,6.94,0.17,0,0,0,0,0,1,1,0,0,1,3,4,10
8,0,35.0,3,28.0,0,0,1,2.24,2.0,2.5,2.29,2.28,2.68,7.0,0.33,0,0,0,0,0,0,1,0,0,1,3,4,24
8,0,35.0,3,28.0,0,0,2,2.82,1.8,2.0,2.65,2.45,1.2,5.74,0.5,0,0,0,0,0,1,1,0,0,1,3,4,51
8,0,35.0,3,28.0,0,0,0,3.17,0.9,2.8,2.7,3.43,2.8,7.9,0.83,0,0,0,0,0,0,1,0,0,1,3,4,37
3,0,0.0,3,28.0,0,0,0,2.56,3.43,2.25,2.66,3.35,2.34,8.3,1.0,0,0,0,0,0,0,1,0,0,1,3,4,6
3,0,0.0,3,28.0,0,0,0,3.14,2.02,2.6,3.47,2.4,2.5,8.1,0.67,0,0,0,0,0,0,1,0,0,1,3,4,15
3,0,0.0,3,28.0,0,0,0,2.91,2.9,2.9,3.29,2.0,3.0,8.5,0.83,0,0,0,0,0,0,1,0,0,1,3,4,18
3,0,0.0,3,28.0,0,0,0,3.34,2.22,2.4,3.05,1.8,2.8,7.8,0.67,0,0,0,0,0,0,1,0,0,1,3,4,17
3,0,0.0,3,28.0,0,0,0,3.13,2.0,2.9,2.93,1.5,2.6,7.5,0.67,0,0,0,0,0,0,1,0,0,1,3,4,23
3,0,0.0,3,28.0,0,0,0,3.03,3.3,2.32,2.95,2.7,2.58,8.4,1.0,0,0,0,0,0,0,1,0,0,1,3,4,43
3,0,0.0,3,28.0,0,0,0,2.81,3.1,2.93,3.05,2.0,2.7,8.3,0.83,0,0,0,0,0,0,1,0,0,1,3,4,48
6,0,35.0,3,28.0,0,0,0,2.8,-1.0,3.5,0.87,-1.0,-1.0,8.1,0.33,0,0,0,0,0,0,1,0,0,1,3,4,8
6,0,35.0,3,28.0,0,0,0,2.65,-1.0,3.05,0.93,-1.0,-1.0,7.3,0.33,0,0,0,0,0,0,1,0,0,1,3,4,21
6,0,35.0,3,28.0,0,0,0,2.95,-1.0,2.8,0.85,-1.0,-1.0,8.6,0.33,0,0,0,0,0,0,1,0,0,1,3,4,41
6,0,35.0,3,28.0,0,0,0,3.0,-1.0,1.55,0.9,-1.0,-1.0,8.2,0.17,0,0,0,0,0,0,1,0,0,1,3,4,7
6,0,35.0,3,28.0,0,0,0,2.98,-1.0,1.4,0.98,-1.0,-1.0,7.6,0.17,0,0,0,0,0,0,1,0,0,1,3,4,29
7,0,35.0,3,28.0,0,0,0,2.84,2.25,1.7,2.93,1.5,2.85,7.04,0.5,0,0,0,0,0,0,1,0,0,1,3,4,9
7,0,35.0,3,28.0,0,0,0,2.24,3.25,2.85,2.75,1.55,1.95,7.3,0.5,0,0,0,0,0,0,1,0,0,1,3,4,22
7,0,35.0,3,28.0,0,0,1,2.24,1.35,1.8,2.58,1.05,2.33,5.72,0.33,0,0,0,0,0,1,1,0,0,1,3,4,24
7,0,35.0,3,28.0,0,0,2,2.67,2.9,1.6,2.39,1.2,2.1,6.44,0.5,0,0,0,0,0,1,1,0,0,1,3,4,51
7,0,35.0,3,28.0,0,0,0,2.7,2.0,2.7,2.75,2.0,3.0,7.58,0.67,0,0,0,0,0,0,1,0,0,1,3,4,33
5,0,10.0,3,37.0,0,0,0,2.49,3.5,2.93,3.44,3.5,2.93,9.4,1.0,0,0,0,0,0,0,1,0,0,0,3,4,6
5,0,10.0,3,37.0,0,0,0,2.25,3.5,1.75,1.94,3.2,2.8,7.72,0.5,0,0,0,0,0,0,1,0,0,0,3,4,1
5,0,10.0,3,37.0,0,0,1,2.13,3.5,1.5,3.0,3.5,0.0,6.88,0.5,0,0,0,0,0,1,1,0,0,0,3,4,21
5,0,10.0,3,37.0,0,0,0,2.42,3.09,1.89,3.33,3.5,2.06,8.15,0.5,0,0,0,0,0,0,1,0,0,0,3,4,7
5,0,10.0,3,37.0,0,0,0,2.63,3.5,3.0,2.94,3.5,2.0,8.79,0.83,0,0,0,0,0,0,1,0,0,0,3,4,20
7,0,10.0,3,37.0,0,0,0,2.61,3.5,2.7,2.42,3.5,3.0,8.87,0.83,0,0,0,0,0,0,1,0,0,0,3,4,8
7,0,10.0,3,37.0,0,0,1,2.69,3.15,2.03,3.25,3.5,2.6,8.61,0.83,0,0,0,0,0,0,1,0,0,0,3,4,21
7,0,10.0,3,37.0,0,0,0,3.25,3.5,3.0,2.56,3.5,2.8,9.31,1.0,0,0,0,0,0,0,1,0,0,0,3,4,23
6,0,10.0,3,37.0,0,0,0,3.19,2.45,2.65,3.25,2.83,2.65,8.51,1.0,0,0,0,0,0,0,1,0,0,0,3,4,9
6,0,10.0,3,37.0,0,0,0,3.44,3.33,3.0,2.88,3.5,2.85,9.5,1.0,0,0,0,0,0,0,1,0,0,0,3,4,22
6,0,10.0,3,37.0,0,0,0,2.88,3.4,2.6,3.0,3.5,2.18,8.78,1.0,0,0,0,0,0,0,1,0,0,0,3,4,24
6,0,10.0,3,37.0,0,0,0,2.35,3.5,1.99,2.31,3.5,2.33,7.99,0.5,0,0,0,0,0,0,1,0,0,0,3,4,39
6,0,10.0,3,37.0,0,0,0,3.04,3.5,2.9,3.19,3.5,2.55,9.34,1.0,0,0,0,0,0,0,1,0,0,0,3,4,51
6,0,10.0,3,37.0,0,0,0,2.5,3.5,3.0,2.3,3.5,1.7,8.25,0.67,0,0,0,0,0,0,1,0,0,0,3,4,29
2,0,10.0,3,37.0,0,0,0,2.13,3.5,3.0,3.25,3.5,2.63,9.0,0.83,0,0,0,0,0,0,1,0,0,0,3,4,12
2,0,10.0,3,37.0,0,0,0,2.75,3.5,3.0,2.5,3.5,3.0,9.1,1.0,0,0,0,0,0,0,1,0,0,0,3,4,47
2,0,10.0,3,37.0,0,0,0,2.47,3.35,2.93,2.75,3.3,1.5,8.2,0.83,0,0,0,0,0,0,1,0,0,0,3,4,13
2,0,10.0,3,37.0,0,0,0,2.66,3.47,2.71,2.17,1.95,2.1,7.5,0.67,0,0,0,0,0,0,1,0,0,0,3,4,14
2,0,10.0,3,37.0,0,0,0,3.28,2.3,2.9,3.38,3.3,2.9,9.0,0.83,0,0,0,0,0,0,1,0,0,0,3,4,50
2,0,10.0,3,37.0,0,0,0,2.56,3.43,3.0,2.66,3.5,3.0,9.1,1.0,0,0,0,0,0,0,1,0,0,0,3,4,46
3,0,10.0,3,37.0,0,0,0,2.81,-1.0,2.0,1.0,-1.0,-1.0,7.9,0.17,0,0,0,0,0,0,1,0,0,0,3,4,18
3,0,10.0,3,37.0,0,0,0,2.75,-1.0,3.5,0.94,-1.0,-1.0,9.4,0.33,0,0,0,0,0,0,1,0,0,0,3,4,16
3,0,10.0,3,37.0,0,0,1,2.45,-1.0,2.0,1.0,-1.0,-1.0,6.8,0.17,0,0,0,0,0,1,1,0,0,0,3,4,17
3,0,10.0,3,37.0,0,0,0,2.75,-1.0,3.5,1.0,-1.0,-1.0,9.2,0.33,0,0,0,0,0,0,1,0,0,0,3,4,43
3,0,10.0,3,37.0,0,0,0,2.95,-1.0,1.6,1.0,-1.0,-1.0,8.1,0.17,0,0,0,0,0,0,1,0,0,0,3,4,48
4,0,15.0,3,37.0,0,0,0,2.75,2.7,1.95,3.0,3.1,2.25,7.88,0.83,0,0,0,0,0,0,1,0,0,0,3,4,19
4,0,15.0,3,37.0,0,0,0,2.88,3.1,3.0,2.31,3.5,3.0,8.9,0.83,0,0,0,0,0,0,1,0,0,0,3,4,41
4,0,15.0,3,37.0,0,0,0,2.42,3.0,3.0,3.4,3.1,3.0,8.96,0.83,0,0,0,0,0,0,1,0,0,0,3,4,5
4,0,15.0,3,37.0,0,0,1,2.7,3.5,3.0,3.2,3.5,3.0,9.45,1.0,0,0,0,0,0,0,1,0,0,0,3,4,17
1,0,20.0,3,28.0,0,0,0,2.4,3.5,3.0,2.65,3.5,3.0,9.03,0.83,2,1,6,0,0,0,1,0,0,0,3,4,40
1,0,20.0,3,28.0,0,0,0,3.33,3.5,2.76,3.08,3.5,3.0,9.59,1.0,2,1,6,0,0,0,1,0,0,0,3,4,2
1,0,20.0,3,28.0,0,0,0,2.67,3.5,3.0,3.25,3.5,3.0,9.46,1.0,2,1,6,0,0,0,1,0,0,0,3,4,3
1,0,20.0,3,28.0,0,0,0,3.22,3.5,2.8,2.93,1.03,2.8,8.14,0.83,2,1,6,0,0,0,1,0,0,0,3,4,11
1,0,20.0,3,28.0,0,0,0,3.13,3.3,3.0,3.0,3.1,2.8,9.17,1.0,2,1,6,0,0,0,1,0,0,0,3,4,49
1,0,20.0,3,28.0,0,0,0,2.71,3.5,3.0,2.9,3.38,3.0,9.25,1.0,2,1,6,0,0,0,1,0,0,0,3,4,45
2,0,20.0,3,28.0,0,0,0,3.11,3.0,2.7,3.38,3.41,2.25,8.93,1.0,2,0,6,0,0,0,1,0,0,0,3,4,12
2,0,20.0,3,28.0,0,0,0,2.65,1.2,2.4,2.13,3.05,3.0,7.22,0.67,2,0,6,0,0,0,1,0,0,0,3,4,47
2,0,20.0,3,28.0,0,0,0,2.78,3.5,2.65,2.63,3.3,2.8,8.83,1.0,2,0,6,0,0,0,1,0,0,0,3,4,13
2,0,20.0,3,28.0,0,0,0,2.4,3.5,1.25,2.23,2.3,2.73,7.21,0.33,2,0,6,0,0,0,1,0,0,0,3,4,14
2,0,20.0,3,28.0,0,0,0,3.22,3.43,2.88,3.38,3.4,2.93,9.62,1.0,2,0,6,0,0,0,1,0,0,0,3,4,50
2,0,20.0,3,28.0,0,0,0,2.88,3.5,3.0,2.75,3.5,3.0,9.32,1.0,2,0,6,0,0,0,1,0,0,0,3,4,46
3,0,18.0,3,28.0,0,0,0,2.38,3.05,3.0,2.94,3.5,1.9,8.39,0.67,2,0,6,0,0,0,1,0,0,0,3,4,15
3,0,18.0,3,28.0,0,0,0,2.75,3.5,2.85,3.0,3.5,3.0,9.3,1.0,2,0,6,0,0,0,1,0,0,0,3,4,18
3,0,18.0,3,28.0,0,0,0,2.53,2.7,2.25,2.13,3.15,1.5,7.13,0.67,2,0,6,0,0,0,1,0,0,0,3,4,48
3,0,18.0,3,28.0,0,0,0,2.75,3.5,3.0,3.0,3.5,3.0,9.38,1.0,2,0,6,0,0,0,1,0,0,0,3,4,16
3,0,18.0,3,28.0,0,0,0,2.6,2.28,2.7,2.2,3.25,2.93,7.98,0.67,2,0,6,0,0,0,1,0,0,0,3,4,17
3,0,18.0,3,28.0,0,0,0,3.19,3.43,3.0,3.06,3.28,3.0,9.48,1.0,2,0,6,0,0,0,1,0,0,0,3,4,43
4,0,0.0,1,33.0,0,0,2,1.94,1.5,1.13,2.5,2.0,-1.0,4.54,0.17,0,0,0,0,0,1,2,1,0,1,1,4,12
4,0,0.0,1,33.0,0,0,2,2.88,1.5,3.0,2.0,1.5,1.5,6.19,0.33,0,0,0,0,0,1,2,1,0,1,1,4,2
4,0,0.0,1,33.0,0,0,1,2.13,0.0,2.7,1.49,0.0,-1.0,3.16,0.17,0,0,0,0,0,1,2,1,0,1,1,4,5
4,0,0.0,1,33.0,0,0,1,3.15,2.53,1.5,2.56,3.18,1.28,7.1,0.67,0,0,0,0,0,0,2,1,0,1,1,4,17
4,0,0.0,1,33.0,0,0,2,0.62,1.5,2.4,0.45,1.5,1.5,3.99,0.17,0,0,0,0,0,1,2,1,0,1,1,4,46
3,0,0.0,1,33.0,0,0,2,2.8,3.5,-1.0,1.56,3.41,-1.0,5.64,0.5,0,0,0,0,0,1,2,1,0,1,1,4,12
3,0,0.0,1,33.0,0,0,2,3.13,3.5,1.5,2.58,0.0,1.5,6.11,0.5,0,0,0,0,0,1,2,1,0,1,1,4,2
3,0,0.0,1,33.0,0,0,1,3.4,1.51,2.03,2.25,0.0,0.7,4.95,0.17,0,0,0,0,0,1,2,1,0,1,1,4,17
3,0,0.0,1,33.0,0,0,0,3.19,2.0,2.72,2.79,3.5,1.59,7.9,0.67,0,0,0,0,0,0,2,1,0,1,1,4,43
3,0,0.0,1,33.0,0,0,2,3.25,3.35,1.86,1.73,2.17,1.35,6.86,0.33,0,0,0,0,0,1,2,1,0,1,1,4,46
1,0,60.0,1,28.0,0,0,0,1.95,3.35,3.0,2.0,3.5,2.55,8.18,0.67,2,1,6,0,0,0,2,0,0,1,1,4,40
1,0,60.0,1,28.0,0,0,0,3.01,3.5,2.7,2.88,3.5,3.0,9.3,1.0,2,1,6,0,0,0,2,0,0,1,1,4,2
1,0,60.0,1,28.0,0,0,0,2.89,3.5,2.48,3.25,2.9,2.7,8.86,1.0,2,1,6,0,0,0,2,0,0,1,1,4,3
1,0,60.0,1,28.0,0,0,0,2.89,3.44,2.8,2.58,3.4,2.8,8.96,1.0,2,1,6,0,0,0,2,0,0,1,1,4,11
1,0,60.0,1,28.0,0,0,0,2.81,3.4,3.0,3.38,3.5,3.0,9.55,1.0,2,1,6,0,0,0,2,0,0,1,1,4,49
1,0,60.0,1,28.0,0,0,0,2.5,2.98,3.0,2.9,3.09,3.0,8.74,1.0,2,1,6,0,0,0,2,0,0,1,1,4,45
2,0,60.0,1,28.0,0,0,0,2.88,3.5,2.85,2.81,3.5,3.0,9.27,1.0,2,0,6,0,0,0,2,0,0,1,1,4,12
2,0,60.0,1,28.0,0,0,0,2.38,2.95,3.0,2.13,3.5,3.0,8.48,0.67,2,0,6,0,0,0,2,0,0,1,1,4,47
2,0,60.0,1,28.0,0,0,0,2.25,3.43,3.0,2.81,3.23,2.7,8.71,0.83,2,0,6,0,0,0,2,0,0,1,1,4,13
2,0,60.0,1,28.0,0,0,0,2.05,1.8,3.0,2.35,3.02,2.72,7.47,0.5,2,0,6,0,0,0,2,0,0,1,1,4,14
2,0,60.0,1,28.0,0,0,0,3.34,3.24,2.93,3.44,3.42,3.0,9.69,1.0,2,0,6,0,0,0,2,0,0,1,1,4,50
2,0,60.0,1,28.0,0,0,0,2.88,3.5,3.0,3.38,3.5,3.0,9.63,1.0,2,0,6,0,0,0,2,0,0,1,1,4,46
3,0,30.0,1,28.0,0,0,0,2.81,2.35,3.0,3.25,2.5,3.0,8.46,0.83,2,0,6,0,0,0,2,0,0,1,1,4,15
3,0,30.0,1,28.0,0,0,0,3.13,3.5,3.0,3.44,3.5,2.6,9.59,1.0,2,0,6,0,0,0,2,0,0,1,1,4,18
3,0,30.0,1,28.0,0,0,0,2.7,2.9,2.85,3.25,2.9,3.0,8.8,1.0,2,0,6,0,0,0,2,0,0,1,1,4,48
3,0,30.0,1,28.0,0,0,0,3.13,3.5,3.0,3.38,3.5,3.0,9.76,1.0,2,0,6,0,0,0,2,0,0,1,1,4,16
3,0,30.0,1,28.0,0,0,0,3.1,3.36,1.05,3.15,3.18,2.4,8.12,0.83,2,0,6,0,0,0,2,0,0,1,1,4,17
3,0,30.0,1,28.0,0,0,0,3.33,3.5,3.0,3.33,3.35,3.0,9.76,1.0,2,0,6,0,0,0,2,0,0,1,1,4,43
2,0,0.0,1,28.0,0,0,0,2.99,3.5,2.45,2.85,3.5,3.0,9.15,1.0,2,0,0,0,0,0,2,1,0,1,1,4,16
2,0,0.0,1,28.0,0,0,0,2.19,2.75,1.65,2.77,3.35,1.7,7.21,0.5,2,0,0,0,0,0,2,1,0,1,1,4,13
3,0,0.0,1,28.0,0,0,0,2.74,3.5,0.8,2.89,3.5,3.0,8.22,0.83,2,0,0,0,0,0,2,1,0,1,1,4,18
3,0,0.0,1,28.0,0,0,0,3.05,3.5,3.0,2.76,2.57,1.28,8.08,0.83,2,0,0,0,0,0,2,1,0,1,1,4,17
4,0,0.0,1,28.0,0,0,1,1.94,1.81,0.0,0.95,2.89,0.0,3.14,0.17,2,0,0,0,0,1,2,1,0,1,1,4,21
4,0,0.0,1,28.0,0,0,0,1.28,3.5,2.55,0.73,3.5,2.7,7.13,0.67,2,0,0,0,0,0,2,1,0,1,1,4,47
4,0,0.0,1,28.0,0,0,0,2.14,1.5,2.7,1.85,3.35,3.0,7.27,0.5,2,0,0,0,0,0,2,1,0,1,1,4,5
4,0,0.0,1,28.0,0,0,1,2.34,2.54,1.63,2.31,3.24,0.88,6.86,0.33,2,0,0,0,0,1,2,1,0,1,1,4,20
4,0,0.0,1,28.0,0,0,0,2.39,2.98,2.32,2.28,1.96,2.91,7.42,0.5,2,0,0,0,0,0,2,1,0,1,1,4,46
2,0,100.0,3,21.0,40,1,0,2.67,3.5,2.63,2.94,3.2,0.3,7.62,0.83,0,0,6,0,1,0,1,0,0,1,3,3,12
